Callsign, AircraftType, Departure, Destination, SpawnTime, DespawnTime,Flight Time, Info, TA, RA, !BOOM!,,,,,,,,,
AFR883,A333,WSSS,MMMY,124602.54,135922.44,188.7,0,0,0,0,,,,,,,,,
DLH133,A359,VOBL,TJSJ,133475.94,136047.12,42.9,0,0,1,0,,,,,,,,,
EIN881,A339,LFLL,KJFK,124779.12,136047.18,187.8,0,0,0,0,,,,,,,,,
VIR928,A35K,UUEE,TJSJ,133371.72,136060.14,44.8,0,0,1,0,,,,,,,,,
ETD351,A339,ZUUU,KSYR,132099.72,136087.14,66.5,20,2,0,0,,,,,,,,,
AFR456,B788,VTBS,KTPA,131979.3,136091.82,68.5,4,1,0,0,,,,,,,,,
TSC43,B78X,VOBL,CYYR,125782.56,136139.46,172.6,0,0,0,0,,,,,,,,,
LOT750,B77L,LEPA,KIAD,135731.88,136196.64,7.7,10,1,0,0,,,,,,,,,
SAS76,B77W,VOMM,MMCS,135864.78,136223.34,6,0,1,0,0,,,,,,,,,
LOT622,B78X,RKSI,MMAS,125675.46,136223.34,175.8,0,0,0,0,,,,,,,,,
VIR77,A332,LIMC,MTPP,125649.24,136242.78,176.6,27,0,0,0,,,,,,,,,
TAP90,B788,ULLI,CYQX,124720.26,136275.48,192.6,0,0,0,0,,,,,,,,,
DLH632,B77W,UUEE,MMAS,125963.4,136275.48,171.9,0,0,0,0,,,,,,,,,
BAW860,A339,ZGGG,KALB,125191.62,136341.48,185.8,9,0,0,0,,,,,,,,,
TSC168,A333,UUEE,MMUN,129942.72,136354.5,106.9,32,0,0,0,,,,,,,,,
DAL196,B772,ZGGG,CYYT,128002.56,136360.98,139.3,0,0,0,0,,,,,,,,,
UAL588,B772,EDDM,KATL,128464.5,136380.54,131.9,0,0,1,0,,,,,,,,,
SAS984,A35K,OEJN,KIAD,125302.32,136380.54,184.6,0,0,0,0,,,,,,,,,
BAW226,A359,OEJN,MDSD,125831.94,136394.64,176,0,0,0,0,,,,,,,,,
KLM198,B744,EBBR,MMAS,126266.46,136486.62,170.3,1,0,0,0,,,,,,,,,
SWR991,A359,VECC,MMZP,133554.42,136525.74,49.5,0,0,0,0,,,,,,,,,
SWR517,B789,EDDM,MKJP,133663.32,136525.74,47.7,0,0,0,0,,,,,,,,,
AAL982,B772,EBBR,KCLT,125109.78,136649.64,192.3,1,0,0,0,,,,,,,,,
EIN65,A333,RKSS,MUHA,126142.26,136740.3,176.6,0,0,0,0,,,,,,,,,
BAW768,B744,EDDH,KBDL,126217.08,136747.68,175.5,5,0,0,0,,,,,,,,,
AAL597,B77L,LEBL,KSYR,134487.18,136774.62,38.1,4,1,0,0,,,,,,,,,
TSC665,B772,VOMM,TJSJ,133887.6,136774.62,48.1,0,0,0,0,,,,,,,,,
UAE248,B763,EHAM,MDSD,134066.64,136774.68,45.1,10,2,0,0,,,,,,,,,
KLM80,A339,LEPA,KALB,126114.3,136819.5,178.4,0,0,0,0,,,,,,,,,
UAE695,B772,LTFM,KMSY,134011.68,136845.84,47.2,0,0,1,0,,,,,,,,,
DAL933,B763,ZBAA,TJSJ,134233.02,136853.94,43.7,0,1,0,0,,,,,,,,,
SAS486,B788,VIDP,KCHS,132463.38,136885.5,73.7,13,1,0,0,,,,,,,,,
SAS100,B77W,ULLI,MDPC,125934.6,136893.78,182.7,0,0,0,0,,,,,,,,,
DAL218,A332,RJTT,MMCL,132341.1,136893.84,75.9,2,1,0,0,,,,,,,,,
LOT584,B744,OMDB,KFLL,126344.7,136911.42,176.1,22,0,0,0,,,,,,,,,
UAL216,B788,LEPA,KBNA,125462.94,136964.34,191.7,0,0,0,0,,,,,,,,,
LOT86,B764,OMDB,MMMY,125727.66,137080.5,189.2,1,0,0,0,,,,,,,,,
DLH974,B77W,VABB,KSYR,131883.12,137101.56,87,5,1,0,0,,,,,,,,,
AAL386,B789,LIMC,KPBI,132147.12,137115.6,82.8,5,1,0,0,,,,,,,,,
SWR525,A332,OTHH,MMCL,126567.24,137162.4,176.6,0,0,0,0,,,,,,,,,
DAL394,B77W,EDDH,MMCS,126418.38,137227.5,180.2,0,0,0,0,,,,,,,,,
TAP700,B772,RJGG,MDSD,126689.76,137248.68,176,0,0,0,0,,,,,,,,,
DLH478,A339,RJAA,KPBI,126063,137254.08,186.5,0,0,0,0,,,,,,,,,
DAL770,B763,LSZH,MKJS,125887.02,137254.08,189.5,0,0,0,0,,,,,,,,,
LOT467,B788,VTBS,MMUN,125622.12,137261.58,194,2,0,0,0,,,,,,,,,
TSC440,B763,RJTT,MMCL,133823.34,137268.06,57.4,18,2,0,0,,,,,,,,,
AFR123,B788,EDDB,KLGA,132561.54,137295.18,78.9,12,2,0,0,,,,,,,,,
TSC753,A333,EDDM,MKJP,126369.96,137295.18,182.1,0,0,0,0,,,,,,,,,
IBE986,B763,LFMN,CYYT,125136.9,137301.78,202.7,1,0,0,0,,,,,,,,,
AFR545,A35K,LIMC,CYYR,127932.78,137459.46,158.8,0,1,0,0,,,,,,,,,
ETD379,B788,LEMD,CYQX,133740.48,137485.68,62.4,0,1,0,0,,,,,,,,,
ETD815,B77L,LFPG,MMTJ,125859,137539.92,194.7,1,0,0,0,,,,,,,,,
UAL946,B77W,UUDD,KMIA,131457.96,137566.92,101.8,11,1,0,0,,,,,,,,,
AFR540,A339,VHHH,KALB,134429.64,137591.22,52.7,2,2,0,0,,,,,,,,,
BAW531,B789,EDDM,KFLL,132246.54,137624.76,89.6,12,1,0,0,,,,,,,,,
VIR870,A333,VABB,KTPA,134863.26,137645.22,46.4,26,0,0,0,,,,,,,,,
TAP873,B788,LFPG,KJFK,134781.06,137652.6,47.9,12,2,0,0,,,,,,,,,
UAE294,A359,EGSS,KBWI,135998.7,137658.12,27.7,18,2,0,0,,,,,,,,,
TAP331,B772,RJAA,KIAD,126468.9,137691.66,187,0,0,0,0,,,,,,,,,
IBE279,B788,EDDM,MMZP,126886.92,137697.3,180.2,95,0,0,0,,,,,,,,,
VIR344,B748,OMAA,KCLT,127200.18,137726.1,175.4,1,0,0,0,,,,,,,,,
SAS438,A35K,UUEE,TTPP,131062.44,137731.56,111.2,0,1,0,0,,,,,,,,,
EIN776,A333,UUEE,KDCA,134458.26,137757.36,55,0,1,0,0,,,,,,,,,
AFR704,B789,ZGGG,MKJP,134544.78,137770.2,53.8,20,1,0,0,,,,,,,,,
UAL686,A359,RJGG,MMAS,134344.2,137789.82,57.4,2,1,0,0,,,,,,,,,
LOT949,A332,LEBL,TTPP,127080.66,137810.4,178.8,1,0,0,0,,,,,,,,,
UAL750,B763,LEPA,KBWI,130192.98,137924.04,128.9,0,1,0,0,,,,,,,,,
UAE80,B763,VOMM,KFLL,130671.06,137936.22,121.1,6,1,0,0,,,,,,,,,
AFR99,A388,VABB,KFLL,128163.12,138089.04,165.4,27,0,0,0,,,,,,,,,
TAP511,B764,LIRF,KCHS,126934.44,138114.84,186.3,0,0,0,0,,,,,,,,,
EIN5,A339,LIPZ,TTPP,126984.78,138303.84,188.7,0,0,0,0,,,,,,,,,
DAL190,A333,OTHH,KBNA,127627.98,138357.84,178.8,0,0,0,0,,,,,,,,,
AAL189,B772,ZGGG,TTPP,127127.4,138382.92,187.6,0,0,0,0,,,,,,,,,
DLH511,B78X,VOMM,KBDL,136455.12,138389.64,32.2,0,0,0,0,,,,,,,,,
AFR121,B772,ZGGG,KBUF,136521,138409.8,31.5,0,1,0,0,,,,,,,,,
UAE664,A388,VABB,MMCS,128070.54,138488.94,173.6,1,0,0,0,,,,,,,,,
ETD82,B77W,OEJN,KMIA,130055.22,138573.96,142,5,1,0,0,,,,,,,,,
DAL718,B748,LIPZ,KMSY,128554.8,138573.96,167,0,0,0,0,,,,,,,,,
TAP256,A35K,LSZH,TJSJ,130900.5,138587.04,128.1,3,1,0,0,,,,,,,,,
DLH116,A359,ZUUU,MKJP,127698.78,138587.04,181.5,0,0,0,0,,,,,,,,,
TSC638,B763,LTFJ,KDCA,126959.52,138720.36,196,0,0,0,0,,,,,,,,,
BAW670,B788,RKSI,KCLT,128187.6,138752.94,176.1,0,0,0,0,,,,,,,,,
EIN10,A359,VIDP,MTPP,128209.92,138885.78,177.9,0,0,0,0,,,,,,,,,
AAL974,A332,LFPO,MUHA,129737.04,138963.36,153.8,22,1,0,0,,,,,,,,,
UAL852,B788,EGPH,KMSY,128140.68,138970.8,180.5,14,0,0,0,,,,,,,,,
UAL45,B78X,EGLL,CYYT,128440.5,138991.38,175.8,0,0,0,0,,,,,,,,,
SWR168,B77W,LIPZ,MDSD,128117.58,139009.02,181.5,0,0,0,0,,,,,,,,,
AAL579,B77W,RKSI,MKJS,128348.4,139076.16,178.8,0,0,0,0,,,,,,,,,
IBE253,A333,VECC,MUHA,135416.52,139102.2,61.4,2,0,0,0,,,,,,,,,
VIR273,A332,EDDF,KIAD,135602.58,139142.04,59,6,1,0,0,,,,,,,,,
BAW92,B789,EGSS,KALB,136699.92,139194.42,41.6,1,0,0,0,,,,,,,,,
IBE85,B789,EDDF,MKJS,134607.24,139194.42,76.5,0,0,1,0,,,,,,,,,
AFR39,A35K,RJBB,MMTJ,136778.7,139194.42,40.3,0,0,0,0,,,,,,,,,
IBE68,A339,ZBAA,CYYR,134923.86,139207.56,71.4,3,1,0,0,,,,,,,,,
EIN137,A339,UUDD,MMPR,135323.64,139214.04,64.8,3,1,0,0,,,,,,,,,
TSC258,A359,OERK,KDCA,128326.26,139246.5,182,0,0,0,0,,,,,,,,,
IBE748,A333,EGCC,MUHA,136342.44,139246.5,48.4,0,0,0,0,,,,,,,,,
SWR667,A332,EBBR,CYYR,136411.56,139278.96,47.8,0,1,0,0,,,,,,,,,
TSC779,B77W,VECC,MTPP,134745.72,139312.56,76.1,1,0,1,0,,,,,,,,,
TAP932,A339,LEBL,TBPB,137405.64,139378.8,32.9,0,0,0,0,,,,,,,,,
SAS888,A333,LFPG,KROC,137520.36,139378.8,31,0,0,0,0,,,,,,,,,
UAL776,B788,EGCC,KSYR,135478.5,139430.04,65.9,0,0,0,0,,,,,,,,,
THY701,B789,EDDL,KJAX,136738.5,139430.1,44.9,0,0,1,0,,,,,,,,,
TSC13,A333,LSZH,KDCA,135930.24,139430.1,58.3,0,0,0,0,,,,,,,,,
IBE758,A35K,EDDB,KROC,136850.28,139444.02,43.2,0,1,0,0,,,,,,,,,
SWR45,A333,EGBB,KSYR,135831.42,139450.5,60.3,0,0,1,0,,,,,,,,,
THY250,A332,ULLI,MMUN,128371.5,139456.98,184.8,0,0,0,0,,,,,,,,,
IBE447,B77W,OEJN,MDPC,129147.9,139484.04,172.3,0,0,0,0,,,,,,,,,
TSC516,B772,UUEE,MMCS,128600.52,139626.24,183.8,0,0,0,0,,,,,,,,,
KLM298,B763,ULLI,KLGA,127442.28,139640.16,203.3,0,0,0,0,,,,,,,,,
SWR871,B763,EGBB,KMSY,127839.18,139640.16,196.7,0,0,0,0,,,,,,,,,
SAS695,B77W,EDDB,MMTJ,137737.14,139652.28,31.9,10,1,0,0,,,,,,,,,
ETD853,A388,OERK,MMMX,135195.42,139659.66,74.4,9,2,0,0,,,,,,,,,
ETD160,B772,VOMM,MKJS,128509.98,139699.98,186.5,0,0,0,0,,,,,,,,,
THY885,A388,EDDM,MMMY,135666.66,139706.46,67.3,0,1,0,0,,,,,,,,,
DAL218,B77W,OERK,KFLL,137774.88,139733.7,32.6,0,1,0,0,,,,,,,,,
DLH422,B772,WSSS,KJAX,127978.2,139757.76,196.3,4,0,0,0,,,,,,,,,
TSC507,B77L,ZUUU,KTPA,129059.52,139824.84,179.4,0,0,0,0,,,,,,,,,
ETD305,B764,EHAM,KATL,128988.66,139831.32,180.7,0,0,0,0,,,,,,,,,
TSC135,B788,LIRF,MMCL,130556.04,139882.56,155.4,0,1,0,0,,,,,,,,,
UAE398,B77L,EGSS,TBPB,128760.36,139907.88,185.8,0,0,0,0,,,,,,,,,
DAL624,B788,RJGG,KMSY,137125.02,139968.36,47.4,1,1,0,0,,,,,,,,,
SWR596,A359,EGCC,TTPP,134658.06,139968.36,88.5,34,1,0,0,,,,,,,,,
AAL977,A339,OMDB,MMGL,128922.42,139987.86,184.4,0,0,0,0,,,,,,,,,
DLH547,A35K,EGPH,MMMX,133216.56,140007.42,113.2,74,2,0,0,,,,,,,,,
IBE792,B789,EGCC,MMCS,134316.72,140059.68,95.7,0,1,0,0,,,,,,,,,
THY759,B763,VABB,MMGL,128714.52,140093.58,189.7,0,0,0,0,,,,,,,,,
UAE216,A333,VHHH,MKJS,128533.32,140171.88,194,25,0,0,0,,,,,,,,,
VIR686,B788,VECC,KMCO,136925.22,140177.34,54.2,19,1,0,0,,,,,,,,,
SWR879,A359,LSZH,KTPA,131859.66,140177.34,138.6,19,0,1,0,,,,,,,,,
SWR182,A332,OMAA,MMCL,136664.64,140177.34,58.5,4,1,0,0,,,,,,,,,
VIR67,A388,VHHH,MMZP,130149.18,140229.36,168,1,0,0,0,,,,,,,,,
BAW662,B748,LTFM,MMCS,130419.78,140235.9,163.6,66,0,0,0,,,,,,,,,
TSC996,A333,EGPH,MKJP,128806.08,140288.1,191.4,0,0,0,0,,,,,,,,,
DAL955,B77W,ZSPD,MMCL,129646.5,140302.08,177.6,0,0,0,0,,,,,,,,,
TAP469,B772,ULLI,CYYT,128942.82,140328.06,189.8,6,0,0,0,,,,,,,,,
UAE758,A359,EDDB,KBWI,132365.58,140328.06,132.7,0,0,1,0,,,,,,,,,
AFR915,B764,EDDL,KIAD,129014.76,140367.36,189.2,0,0,0,0,,,,,,,,,
BAW782,A332,OMAA,CYYR,132027.72,140368.26,139,5,0,1,0,,,,,,,,,
AFR724,A332,LIMC,KCHS,132789.12,140381.4,126.5,91,0,1,0,,,,,,,,,
DLH375,B78X,LIPZ,CYYT,135042.66,140409.24,89.4,0,0,0,0,,,,,,,,,
BAW106,B788,EDDM,MTPP,136271.64,140409.24,69,7,1,0,0,,,,,,,,,
SAS99,B772,WMKK,KALB,134634.72,140427.96,96.6,1,1,0,0,,,,,,,,,
UAE284,A359,EHAM,MDPC,129827.64,140447.58,177,0,0,0,0,,,,,,,,,
UAE565,B788,OMDB,CYYT,136201.98,140474.58,71.2,0,1,0,0,,,,,,,,,
DLH97,A339,OMDB,CYYR,129965.04,140533.56,176.1,0,0,0,0,,,,,,,,,
IBE886,A332,EDDL,KLGA,129714.54,140585.58,181.2,0,0,0,0,,,,,,,,,
LOT154,A339,OMAA,KFLL,138041.34,140604.42,42.7,0,0,0,0,,,,,,,,,
EIN695,B772,LIPZ,MMMX,130078.38,140611.68,175.6,0,0,0,0,,,,,,,,,
KLM902,A339,EDDB,MUHA,129511.92,140618.22,185.1,0,0,0,0,,,,,,,,,
DAL606,A339,EGLL,KLGA,138178.38,140631.18,40.9,0,1,0,0,,,,,,,,,
SAS931,A339,VECC,KFLL,129192.72,140651.1,191,0,0,0,0,,,,,,,,,
VIR665,B772,RKSI,KIAD,129420.54,140664.66,187.4,0,0,0,0,,,,,,,,,
KLM616,A339,LTFJ,KBUF,130259.82,140826.36,176.1,0,0,0,0,,,,,,,,,
EIN976,B77W,LEBL,MMMX,129895.92,140971.56,184.6,0,0,0,0,,,,,,,,,
KLM430,A359,UUDD,MMGL,130010.58,140998.68,183.1,4,0,0,0,,,,,,,,,
AAL923,B763,EGLL,KIAD,129351.54,141018.36,194.4,68,0,0,0,,,,,,,,,
IBE535,B77W,RJAA,MMMX,139826.64,141064.92,20.6,0,0,0,0,,,,,,,,,
SWR381,B77W,LIPZ,MKJS,139640.1,141064.92,23.7,0,0,1,0,,,,,,,,,
LOT748,A35K,VIDP,KBDL,138274.14,141064.92,46.5,0,0,0,0,,,,,,,,,
SWR39,A359,RJGG,KCHS,138323.46,141084.9,46,0,0,1,0,,,,,,,,,
TSC153,B763,ZBAA,MMZP,129488.7,141269.1,196.3,5,0,0,0,,,,,,,,,
BAW248,A333,RJGG,KMSY,129782.76,141297.3,191.9,0,0,0,0,,,,,,,,,
TSC762,A388,ZGGG,MDPC,131388.06,141382.92,166.6,0,0,0,0,,,,,,,,,
DAL778,B752,VECC,MKJP,130373.82,141382.92,183.5,1,0,0,0,,,,,,,,,
EIN9,A339,LEBL,MDSD,133795.26,141395.16,126.7,0,0,0,0,,,,,,,,,
KLM914,B789,RJTT,MMPR,134958.24,141408.84,107.5,2,0,0,0,,,,,,,,,
VIR799,B77W,UUEE,CYQX,134120.76,141408.84,121.5,24,0,0,0,,,,,,,,,
ETD573,B788,LSZH,MMMX,133295.04,141408.84,135.2,0,1,0,0,,,,,,,,,
EIN232,B772,ZBAA,CYQX,129761.22,141420.24,194.3,6,0,0,0,,,,,,,,,
TAP816,B744,LFMN,KSYR,131528.76,141447.06,165.3,0,0,0,0,,,,,,,,,
DLH985,B77L,WIII,KJFK,130443.24,141466.74,183.7,1,0,0,0,,,,,,,,,
ETD820,B77L,EBBR,KBWI,130992.72,141487.26,174.9,1,0,0,0,,,,,,,,,
KLM39,A332,LIRF,MTPP,129874.44,141487.26,193.5,0,0,0,0,,,,,,,,,
DAL58,B772,VOBL,KFLL,131156.28,141506.58,172.5,0,0,0,0,,,,,,,,,
KLM127,B772,LFPG,KATL,130971.24,141519.9,175.8,0,0,0,0,,,,,,,,,
UAE486,B789,RJBB,KJAX,131504.52,141643.62,169,0,0,0,0,,,,,,,,,
LOT46,A35K,LEPA,CYYR,136556.34,141690.18,85.6,32,0,0,0,,,,,,,,,
DAL858,A359,OTHH,KBWI,136890.18,141690.18,80,0,0,0,0,,,,,,,,,
BAW679,A35K,ZBAA,KBNA,130923.72,141848.46,182.1,0,0,0,0,,,,,,,,,
ETD440,B764,LFLL,KALB,129920.22,141853.5,198.9,0,0,0,0,,,,,,,,,
AAL693,A343,LFPG,MDSD,133929.42,141853.5,132.1,2,1,0,0,,,,,,,,,
UAL172,B772,RKSS,MMMY,130466.22,141861.6,189.9,0,0,0,0,,,,,,,,,
DAL978,B77L,LSGG,MUHA,133346.64,141861.6,141.9,6,0,0,0,,,,,,,,,
SWR803,B77L,LEPA,TBPB,130601.76,142054.5,190.9,0,0,0,0,,,,,,,,,
TSC524,B772,OTHH,KPHL,131109.84,142102.98,183.2,1,0,0,0,,,,,,,,,
EIN243,A339,EGPH,KATL,130579.32,142115.04,192.3,0,0,0,0,,,,,,,,,
SWR190,B744,EHAM,MMGL,131742.84,142142.04,173.3,0,0,0,0,,,,,,,,,
ETD618,B763,RJGG,KMCO,130762.74,142160.94,190,0,0,0,0,,,,,,,,,
UAL79,B788,RJAA,KSYR,131200.98,142226.1,183.8,1,0,0,0,,,,,,,,,
AAL529,B789,LFMN,MMMY,131789.4,142234.5,174.1,0,0,0,0,,,,,,,,,
EIN561,B77W,LIPZ,TBPB,131694.9,142312.68,177,0,0,0,0,,,,,,,,,
UAE874,B772,OERK,MMMY,130809.18,142312.68,191.7,9,0,0,0,,,,,,,,,
AAL493,A388,UUEE,KJFK,132415.02,142319.34,165.1,57,0,0,0,,,,,,,,,
DAL130,A332,EGKK,KJFK,131601.54,142384.44,179.7,1,0,0,0,,,,,,,,,
AAL483,B788,EGLL,CYQX,131411.64,142614.66,186.7,0,0,0,0,,,,,,,,,
EIN222,B763,OEJN,MYNN,131017.8,142653.54,193.9,0,0,0,0,,,,,,,,,
BAW358,A343,LEPA,CYQX,132512.94,142746.6,170.6,0,0,0,0,,,,,,,,,
VIR592,B772,LIMC,MTPP,132270.84,142753.08,174.7,0,0,0,0,,,,,,,,,
THY509,B772,RJAA,MKJS,131956.2,142767.3,180.2,1,0,0,0,,,,,,,,,
THY967,A388,RKSI,KPHL,131836.44,142792.56,182.6,30,0,0,0,,,,,,,,,
ETD133,B77W,LEBL,KATL,132736.8,142924.02,169.8,1,0,0,0,,,,,,,,,
BAW255,B772,RJGG,MKJS,131909.28,142937.1,183.8,0,0,0,0,,,,,,,,,
DLH169,B789,VABB,KBDL,139523.1,142978.5,57.6,0,1,1,0,,,,,,,,,
AFR895,A359,EDDB,CYYT,133768.44,142985.1,153.6,8,2,0,0,,,,,,,,,
ETD607,B764,WMKK,TBPB,131295.96,142991.58,194.9,0,0,0,0,,,,,,,,,
DLH0,B789,LEPA,KPBI,132810.48,142997.22,169.8,0,1,0,0,,,,,,,,,
VIR119,B788,LEBL,KCLT,131765.22,143010.18,187.4,0,0,0,0,,,,,,,,,
AAL359,A35K,OEJN,CYYT,132292.38,143010.18,178.6,0,0,0,0,,,,,,,,,
SWR764,A35K,UUDD,KMSY,132195.3,143024.28,180.5,11,0,0,0,,,,,,,,,
BAW812,A35K,WMKK,MMZP,139480.26,143063.64,59.7,0,0,1,0,,,,,,,,,
EIN100,A359,LFPO,CYYT,132586.8,143208.06,177,1,0,0,0,,,,,,,,,
DLH480,B772,EGKK,KBDL,132612.84,143426.64,180.2,16,0,0,0,,,,,,,,,
AAL93,B789,EGSS,MYNN,132861,143426.7,176.1,169,0,0,0,,,,,,,,,
SAS217,A359,LFPO,KBNA,132760.86,143445.3,178.1,1,0,0,0,,,,,,,,,
DAL50,B748,EGPH,KPBI,133426.62,143578.5,169.2,0,0,0,0,,,,,,,,,
EIN588,A359,LEMD,MUHA,132488.7,143597.16,185.1,0,0,0,0,,,,,,,,,
UAE694,A339,LIPZ,MMTJ,132963.72,143676.6,178.5,1,0,0,0,,,,,,,,,
IBE945,B772,OTHH,KLGA,133037.04,143684.16,177.5,0,0,0,0,,,,,,,,,
LOT308,B744,LTFM,MKJP,133503.12,143702.76,170,0,0,0,0,,,,,,,,,
KLM675,A346,LIMC,KPHL,133113.9,143710.2,176.6,0,0,0,0,,,,,,,,,
SWR355,A333,LEPA,KBWI,132987.18,143741.76,179.2,0,0,0,0,,,,,,,,,
KLM175,B763,EHAM,KROC,132171.24,143920.02,195.8,0,0,0,0,,,,,,,,,
TSC308,B789,ZGGG,CYQX,133088.76,143999.4,181.8,31,0,0,0,,,,,,,,,
LOT891,B788,EGKK,CYQX,132910.5,143999.4,184.8,0,0,0,0,,,,,,,,,
TAP330,B772,EDDF,KPBI,135108.66,144018.96,148.5,0,0,0,0,,,,,,,,,
AAL571,B772,EGPH,KMCO,136166.64,144019.86,130.9,0,0,0,0,,,,,,,,,
LOT126,B772,OTHH,MMZP,133608.3,144171.24,176,0,0,0,0,,,,,,,,,
KLM52,B772,ZBAA,KCLT,133397.82,144197.4,180,1,0,0,0,,,,,,,,,
TAP637,B772,EGSS,MDSD,135766.38,144216.84,140.8,0,0,0,0,,,,,,,,,
ETD792,B772,UUEE,CYYR,135287.28,144216.84,148.8,0,0,0,0,,,,,,,,,
SWR741,A35K,EDDM,KCLT,141090.12,144216.84,52.1,0,0,0,0,,,,,,,,,
KLM567,B789,LIMC,KCHS,140633.04,144229.92,59.9,0,1,0,0,,,,,,,,,
AFR762,B772,LIRF,TJSJ,133319.4,144308.22,183.1,1,0,0,0,,,,,,,,,
LOT794,B788,EDDM,KIAD,133267.98,144322.2,184.2,0,0,0,0,,,,,,,,,
BAW759,B763,RJBB,KBWI,132835.98,144525.3,194.8,0,0,0,0,,,,,,,,,
TSC841,B763,ZGGG,MDSD,133529.28,144762.42,187.2,0,0,0,0,,,,,,,,,
SAS568,B744,EDDF,KMSY,134836.08,144795.96,166,0,0,0,0,,,,,,,,,
DAL727,B789,EGKK,KCLT,138659.1,144848.16,103.2,6,1,0,0,,,,,,,,,
DLH797,B748,EDDB,KBWI,134375.7,144971.88,176.6,0,0,0,0,,,,,,,,,
DAL929,B772,LFPO,MMPR,134205.12,144992.52,179.8,0,0,0,0,,,,,,,,,
TAP91,B764,EGBB,TJSJ,133193.34,145025.04,197.2,0,0,0,0,,,,,,,,,
VIR459,B772,OEJN,KATL,134039.58,145031.58,183.2,0,0,0,0,,,,,,,,,
EIN565,B764,LIRF,MMGL,133581.36,145188.6,193.5,4,0,0,0,,,,,,,,,
UAE426,B748,VTBS,KDCA,134716.92,145196.04,174.7,0,0,0,0,,,,,,,,,
VIR424,B772,ZUUU,MUHA,134287.8,145236.3,182.5,0,0,0,0,,,,,,,,,
THY230,B744,ULLI,KSYR,135164.7,145256.64,168.2,0,0,0,0,,,,,,,,,
EIN421,A333,EGKK,CYQX,134176.56,145256.64,184.7,0,0,0,0,,,,,,,,,
BAW638,A35K,LEPA,MMAS,134983.2,145256.64,171.2,0,0,0,0,,,,,,,,,
UAE109,B772,WIII,MMCL,134516.1,145341.54,180.4,0,0,0,0,,,,,,,,,
ETD630,B77W,ZUUU,KCHS,138911.04,145395.3,108.1,0,0,1,0,,,,,,,,,
TSC967,B77L,LTFM,KSYR,138085.98,145395.3,121.8,1,0,2,0,,,,,,,,,
TSC183,B748,EGSS,KIAD,140565.06,145402.44,80.6,0,2,0,0,,,,,,,,,
DAL894,B748,ULLI,MMMY,140349.54,145453.92,85.1,0,1,0,0,,,,,,,,,
SWR973,B772,LSGG,KFLL,134260.8,145521,187.7,0,0,0,0,,,,,,,,,
DLH530,B744,EBBR,KALB,135539.16,145527.66,166.5,0,0,0,0,,,,,,,,,
BAW947,A388,LTFM,MUHA,135074.28,145580.1,175.1,0,0,0,0,,,,,,,,,
LOT403,B788,EDDF,KMIA,134575.26,145593.24,183.6,0,0,0,0,,,,,,,,,
SAS295,B789,LEMD,KPHL,134892.9,145606.2,178.6,0,0,0,0,,,,,,,,,
VIR744,B752,UUEE,KROC,134150.52,145651.98,191.7,0,0,0,0,,,,,,,,,
EIN577,B772,LFMN,MTPP,135017.64,145797.66,179.7,0,0,0,0,,,,,,,,,
TSC10,A388,EDDL,MDPC,138224.04,145797.66,126.2,2,0,0,0,,,,,,,,,
KLM256,B744,EGKK,MYNN,138706.2,145815.3,118.5,0,1,0,0,,,,,,,,,
THY195,A332,EGLL,KLGA,134688.9,145908.9,187,41,0,0,0,,,,,,,,,
ETD688,B788,VECC,KSYR,134400.78,145916.04,191.9,0,0,0,0,,,,,,,,,
VIR735,B744,ZGGG,KPHL,134804.28,145916.04,185.2,0,0,0,0,,,,,,,,,
KLM530,B789,LSGG,TBPB,135381.24,146146.02,179.4,0,0,0,0,,,,,,,,,
UAL533,B789,EDDL,MDPC,135446.88,146252.28,180.1,1,0,0,0,,,,,,,,,
LOT790,B748,EGCC,KROC,135701.34,146298.3,176.6,0,0,0,0,,,,,,,,,
SWR245,B763,EBBR,MMCS,135138.66,146327.04,186.5,0,0,0,0,,,,,,,,,
TSC820,A35K,EGBB,KCHS,135256.68,146340.18,184.7,2,0,0,0,,,,,,,,,
TAP313,A388,EHAM,MDSD,135965.28,146458.74,174.9,0,0,0,0,,,,,,,,,
UAL269,B744,WMKK,MTPP,136034.22,146544.66,175.2,0,0,0,0,,,,,,,,,
BAW94,A359,EDDB,CYYR,135798.9,146624.94,180.4,0,0,0,0,,,,,,,,,
AFR907,B77L,VECC,KFLL,135637.02,146652.06,183.6,0,0,0,0,,,,,,,,,
DLH719,A359,LSGG,MYNN,139782,146776.56,116.6,0,0,0,0,,,,,,,,,
SAS672,B789,EDDB,KTPA,140536.26,146789.76,104.2,0,0,1,0,,,,,,,,,
TSC79,A359,VOBL,MMCS,136098.36,146789.76,178.2,3,0,0,0,,,,,,,,,
BAW804,B78X,RJAA,MMPR,136066.68,146803.8,179,0,0,0,0,,,,,,,,,
AFR344,B763,RJAA,MMCS,135507.36,146875.62,189.5,0,0,0,0,,,,,,,,,
DAL659,A339,EDDB,MDSD,135570.72,147039.9,191.2,1,0,0,0,,,,,,,,,
BAW88,B764,ZBAA,MTPP,137953.86,147173.88,153.7,5,0,1,0,,,,,,,,,
TSC102,B763,LTFM,KMSY,136486.56,147173.88,178.1,8,0,2,0,,,,,,,,,
KLM691,B789,RJBB,MMTJ,136630.86,147239.22,176.8,0,0,0,0,,,,,,,,,
