Callsign, AircraftType, Departure, Destination, SpawnTime, DespawnTime,Flight Time, Info, TA, RA, !BOOM!,,,,,,,,,
UAE116,A35K,KFLL,LIRF,10175.4,21925.08,195.8,0,0,0,0,,,,,,,,,
THY457,B77L,KOMA,LJLJ,10802.1,21931.62,185.5,0,0,0,0,,,,,,,,,
UAL29,B788,MMAS,UNNT,10570.2,21946.68,189.6,0,0,0,0,,,,,,,,,
VIR609,B772,CYQX,USSS,10992.48,22019.58,183.8,0,0,0,0,,,,,,,,,
DAL548,B764,KMCO,RJAA,11127.66,22033.62,181.8,0,0,0,0,,,,,,,,,
BAW451,B788,CYFB,DAOR,9786.36,22038.3,204.2,0,0,0,0,,,,,,,,,
UAL878,B772,MMCS,EDDF,10075.62,22072.68,200,0,0,0,0,,,,,,,,,
KLM58,B763,KMKE,EGPH,10921.5,22072.68,185.9,0,0,0,0,,,,,,,,,
THY469,A346,KDSM,OJAI,10487.1,22072.68,193.1,0,0,0,0,,,,,,,,,
BAW415,B77W,KDEN,EIDW,11173.56,22085.7,181.9,0,0,0,0,,,,,,,,,
THY513,B764,KBDL,LWSK,10465.68,22092.18,193.8,0,0,0,0,,,,,,,,,
EIN490,B789,KSJC,EGLL,11653.08,22119.48,174.4,0,0,0,0,,,,,,,,,
KLM719,B77W,CYXX,EICM,11357.94,22158,180,0,0,0,0,,,,,,,,,
EIN639,B78X,CYUL,ZUUU,11693.46,22198.2,175.1,0,0,0,0,,,,,,,,,
AFR565,B748,CYOW,UTAA,11527.8,22223.22,178.3,0,0,0,0,,,,,,,,,
ETD167,A388,KIAD,GMMN,11544.9,22238.1,178.2,0,0,0,0,,,,,,,,,
LOT610,B77W,KOKC,UAII,10940.22,22288.62,189.1,0,0,0,0,,,,,,,,,
THY937,B772,KSMF,ESGG,11845.5,22295.04,174.2,0,0,0,0,,,,,,,,,
AAL783,A333,KALB,OMAA,10818.84,22300.62,191.4,0,0,0,0,,,,,,,,,
BAW946,B763,KPHL,LHBP,10221.9,22308.36,201.4,0,0,0,0,,,,,,,,,
DAL237,A35K,MMCS,EFHK,12080.7,22314.6,170.6,0,0,0,0,,,,,,,,,
SWR1,B752,CYXX,LOWW,11064.36,22321.2,187.6,0,0,0,0,,,,,,,,,
TSC867,B744,CYXE,ULLI,12533.28,22367.1,163.9,0,0,0,0,,,,,,,,,
SWR949,A333,CYXE,ZBAA,11804.7,22367.1,176,0,0,0,0,,,,,,,,,
SAS9,B789,KBTV,GMML,10634.28,22386.36,195.9,0,0,0,0,,,,,,,,,
KLM609,B788,CYYJ,LFPO,11043.84,22421.1,189.6,0,0,0,0,,,,,,,,,
UAL96,A333,KMCI,LKPR,10300.68,22421.1,202,0,0,0,0,,,,,,,,,
DAL71,A346,CYYJ,LSZH,11278.68,22421.1,185.7,0,0,0,0,,,,,,,,,
DLH448,B77W,KPHX,LSZH,11293.74,22426.44,185.5,0,0,0,0,,,,,,,,,
THY74,A332,KMIA,GMMN,10665.18,22499.16,197.2,0,0,0,0,,,,,,,,,
UAE216,B748,CYQB,UNNT,12445.32,22499.16,167.6,0,0,0,0,,,,,,,,,
DLH870,B789,KBOI,EDDB,11628.84,22544.28,181.9,0,0,0,0,,,,,,,,,
TAP601,B772,KBUF,LBSF,11189.16,22550.94,189.4,0,0,0,0,,,,,,,,,
UAE597,B789,KPBI,ZSPD,12127.5,22590.3,174.4,0,0,0,0,,,,,,,,,
AFR587,B763,KMSN,EPWA,10756.98,22616.22,197.7,0,0,0,0,,,,,,,,,
BAW317,B763,CYYT,OTBD,10114.8,22630.26,208.6,0,0,0,0,,,,,,,,,
DAL175,B763,MMCL,EDDF,11004.9,22630.26,193.8,0,0,0,0,,,,,,,,,
EIN86,B78X,KPHL,EFHK,12370.44,22649.94,171.3,0,0,0,0,,,,,,,,,
TAP652,B78X,MMCL,EGPH,12149.88,22656.48,175.1,0,0,0,0,,,,,,,,,
UAE823,A35K,KBIL,EICM,11866.86,22669.74,180,0,0,0,0,,,,,,,,,
UAE234,A339,KBDL,UNNT,11585.94,22728.48,185.7,0,0,0,0,,,,,,,,,
