Callsign, AircraftType, Departure, Destination, SpawnTime, DespawnTime,Flight Times, Info, TA, RA, !BOOM!,,,,,,,,,
AFR687,B788,UUDD,KBNA,48916.2,60293.46,189.6,18,0,0,0,,,,,,,,,
SWR879,A35K,OMAA,MMGL,49967.76,60444.66,174.6,0,0,0,0,,,,,,,,,
TAP92,B764,VECC,MMAS,48889.74,60457.56,192.8,0,0,0,0,,,,,,,,,
UAL976,A35K,EGBB,CYQX,56789.28,60457.56,61.1,0,0,0,0,,,,,,,,,
LOT55,A359,EDDB,MMAS,56705.1,60483.66,63,0,0,1,0,,,,,,,,,
AFR836,B789,LFPG,KJFK,56899.86,60522.72,60.4,0,1,0,0,,,,,,,,,
DLH319,A339,VECC,MDPC,49174.56,60548.64,189.6,0,0,0,0,,,,,,,,,
UAE590,A35K,EDDL,KTPA,49531.98,60562.44,183.8,0,0,0,0,,,,,,,,,
BAW846,B772,RJAA,MMPR,48802.98,60582.06,196.3,0,0,0,0,,,,,,,,,
UAE53,B77W,UUEE,MDPC,49744.92,60633.36,181.5,0,0,0,0,,,,,,,,,
UAE166,A333,ZUUU,MMZP,50031.12,60639.96,176.8,0,0,0,0,,,,,,,,,
UAE929,B788,LFPO,KJFK,49839.96,60667.2,180.5,2,0,0,0,,,,,,,,,
BAW530,B772,LSGG,MDSD,50002.32,60772.92,179.5,0,0,0,0,,,,,,,,,
EIN442,A333,UUDD,MMMY,49813.86,60875.88,184.4,0,0,0,0,,,,,,,,,
DAL607,B744,LIPZ,KALB,50365.02,60948.06,176.4,0,0,0,0,,,,,,,,,
DAL566,B789,RJTT,TBPB,50167.5,60981.42,180.2,0,0,0,0,,,,,,,,,
DLH348,B788,LFLL,KCHS,50103.06,61020.66,182,0,0,0,0,,,,,,,,,
AFR776,B772,LEBL,MTPP,50229.78,61165.2,182.3,0,0,0,0,,,,,,,,,
IBE579,B744,RJTT,MKJP,51110.22,61197.84,168.1,0,0,0,0,,,,,,,,,
ETD194,A339,EDDH,MMUN,49439.7,61358.46,198.6,0,0,0,0,,,,,,,,,
TSC386,B764,EBBR,KPBI,49469.64,61455.06,199.8,0,0,0,0,,,,,,,,,
AAL899,B744,LFMN,MYNN,50644.02,61469.76,180.4,0,0,0,0,,,,,,,,,
EIN228,B77L,LFLL,MYNN,54232.68,61489.44,120.9,0,0,0,0,,,,,,,,,
UAE913,A359,OEJN,KTPA,58097.64,61489.44,56.5,0,0,0,0,,,,,,,,,
ETD217,B763,EGBB,KMCO,50071.26,61496.94,190.4,0,0,0,0,,,,,,,,,
ETD941,A346,EDDH,KTPA,50751.6,61647.84,181.6,0,0,0,0,,,,,,,,,
DAL144,A339,LIRF,KMCO,50197.38,61713.24,191.9,0,0,0,0,,,,,,,,,
DLH658,B77W,LIRF,KTPA,51148.5,61838.22,178.2,0,0,0,0,,,,,,,,,
EIN450,B789,LEBL,MMTJ,51383.34,61909.98,175.4,0,0,0,0,,,,,,,,,
TSC833,B764,LIPZ,KTPA,50781.36,61930.44,185.8,0,0,0,0,,,,,,,,,
SAS719,B78X,EBBR,TTPP,50814.96,62008.98,186.6,0,0,0,0,,,,,,,,,
AAL371,B78X,LFLL,TJSJ,51917.76,62119.08,170,0,0,0,0,,,,,,,,,
SWR64,A388,LFPO,MDPC,52411.92,62316.06,165.1,0,0,0,0,,,,,,,,,
BAW56,A359,RJGG,MKJS,51303.12,62324.16,183.7,0,0,0,0,,,,,,,,,
EIN400,A339,LSGG,KCHS,54030.36,62329.68,138.3,1,1,0,0,,,,,,,,,
AFR352,A339,WSSS,CYQX,54723,62329.68,126.8,4,1,0,0,,,,,,,,,
UAE530,B789,VIDP,MMCL,51999.66,62329.68,172.2,0,0,0,0,,,,,,,,,
VIR902,B772,VOMM,MKJP,51340.56,62329.68,183.2,0,0,0,0,,,,,,,,,
BAW835,B763,EGLL,TJSJ,50534.4,62427.06,198.2,0,0,0,0,,,,,,,,,
SWR139,A359,OERK,KBWI,51229.86,62524.86,188.3,0,0,0,0,,,,,,,,,
TSC477,A333,ZSPD,MMMY,51745.26,62630.1,181.4,1,0,0,0,,,,,,,,,
THY531,B789,OERK,MMGL,51877.74,62670.72,179.9,0,0,0,0,,,,,,,,,
SAS377,A339,LFLL,MKJP,52222.86,62717.22,174.9,0,0,1,0,,,,,,,,,
TAP426,A333,EDDF,KLGA,51828.36,62801.1,182.9,0,0,0,0,,,,,,,,,
DLH49,B763,EGKK,KPHL,51193.32,62807.64,193.6,0,0,0,0,,,,,,,,,
SAS179,B788,WSSS,MMMX,52358.64,62834.7,174.6,0,0,0,0,,,,,,,,,
DLH635,B77W,ZGGG,KBDL,52313.94,63154.74,180.7,0,0,0,0,,,,,,,,,
KLM113,A359,ZBAA,MKJS,52962.54,63200.52,170.6,0,0,0,0,,,,,,,,,
IBE239,B788,ZUUU,KBUF,51622.14,63258.72,193.9,0,0,0,0,,,,,,,,,
IBE949,B78X,LSZH,KJAX,52648.02,63311.76,177.7,0,0,0,0,,,,,,,,,
ETD116,B772,EGLL,KROC,51594.24,63377.1,196.4,0,0,0,0,,,,,,,,,
TAP814,A359,LEMD,CYYR,53226,63390.24,169.4,0,0,1,0,,,,,,,,,
LOT46,B77W,LFPO,MMPR,55058.4,63390.24,138.9,0,0,0,0,,,,,,,,,
IBE328,B763,ZSPD,KROC,52502.22,63476.28,182.9,0,0,0,0,,,,,,,,,
IBE513,A359,EGLL,CYQX,52458.36,63540.72,184.7,0,0,0,0,,,,,,,,,
UAL766,B748,OEJN,MMCS,52693.8,63554.76,181,1,0,0,0,,,,,,,,,
AFR678,A332,VIDP,KJAX,52555.68,63608.22,184.2,0,0,0,0,,,,,,,,,
SWR560,B77L,LFPG,KBDL,52747.02,63633.18,181.4,2,0,0,0,,,,,,,,,
TSC529,B748,LFPO,KCHS,52599.6,63687.36,184.8,1,0,0,0,,,,,,,,,
VIR357,A35K,EGCC,KPBI,52899.3,63746.28,180.8,0,0,0,0,,,,,,,,,
SWR245,B744,EGPH,KBUF,53799.12,63758.28,166,0,0,0,0,,,,,,,,,
DAL374,B763,EGPH,MMMY,52793.7,64005.9,186.9,0,0,0,0,,,,,,,,,
KLM398,B744,EGLL,MUHA,53851.02,64052.28,170,0,0,0,0,,,,,,,,,
SAS199,A339,OEJN,KBWI,53053.2,64079.4,183.8,0,0,0,0,,,,,,,,,
UAE286,B77L,LTFM,KSYR,53613.42,64300.62,178.1,0,0,0,0,,,,,,,,,
UAL165,A359,EGPH,KCHS,53548.8,64339.92,179.9,0,0,0,0,,,,,,,,,
BAW412,B748,LFLL,KSYR,54161.82,64360.86,170,0,0,0,0,,,,,,,,,
ETD735,A359,OMDB,TTPP,54310.86,64551.18,170.7,0,0,0,0,,,,,,,,,
IBE120,A359,VHHH,KBUF,53675.94,64635.36,182.7,0,0,0,0,,,,,,,,,
KLM919,B77W,WIII,MMMY,54433.14,64909.44,174.6,0,0,0,0,,,,,,,,,
UAL86,B788,ULLI,KLGA,53726.28,65116.38,189.8,0,0,0,0,,,,,,,,,
EIN716,A35K,LFPG,KJAX,54363,65319.9,182.6,0,0,0,0,,,,,,,,,
TSC832,B772,EGCC,MMMX,54653.94,65686.56,183.9,0,0,0,0,,,,,,,,,
SWR266,B764,RJAA,MKJP,53974.26,65692.2,195.3,0,0,0,0,,,,,,,,,
DAL444,A346,EDDM,KFLL,54879.96,65851.32,182.9,0,0,0,0,,,,,,,,,
UAL164,B789,LFLL,MMCL,55361.34,65863.56,175,0,0,0,0,,,,,,,,,
VIR279,A333,LIRF,KMSY,55619.34,65987.82,172.8,1,0,0,0,,,,,,,,,
VIR373,B77W,ZGGG,KATL,55136.82,65987.82,180.8,0,0,0,0,,,,,,,,,
SAS317,B77L,LTFM,TJSJ,54953.7,66204.36,187.5,0,0,0,0,,,,,,,,,
SAS126,B763,LFMN,CYYT,54804.42,66268.44,191.1,0,0,0,0,,,,,,,,,
DLH78,B77L,OMDB,MMGL,54571.62,66288.96,195.3,0,0,0,0,,,,,,,,,
BAW277,B744,VIDP,KDCA,56544.84,66295.56,162.5,0,0,0,0,,,,,,,,,
THY24,B789,RJGG,KBDL,55569,66316.86,179.1,0,0,0,0,,,,,,,,,
TAP296,A332,ZBAA,MMCS,54511.68,66415.14,198.4,1,0,0,0,,,,,,,,,
UAL221,B789,LEBL,KPHL,55909.68,66675.42,179.4,17,0,0,0,,,,,,,,,
KLM224,A343,VABB,KLGA,56012.52,66760.92,179.1,29,0,0,0,,,,,,,,,
ETD463,A332,EGKK,MDSD,55805.82,66938.82,185.5,0,0,0,0,,,,,,,,,
VIR511,A346,EDDM,MTPP,55729.26,67149,190.3,0,0,0,0,,,,,,,,,
TAP925,A359,LFPG,KLGA,57106.92,67292.58,169.8,0,0,0,0,,,,,,,,,
BAW184,B789,RJAA,KCHS,56322.84,67470.24,185.8,0,0,0,0,,,,,,,,,
DAL710,A339,ULLI,KBWI,56431.2,67555.14,185.4,1,0,0,0,,,,,,,,,
THY902,B744,EBBR,KMCO,57240.48,67581.18,172.3,0,0,0,0,,,,,,,,,
LOT902,B77W,LFPG,KJAX,57598.38,67871.34,171.2,0,0,0,0,,,,,,,,,
BAW842,B78X,EHAM,TTPP,58564.62,68716.32,169.2,0,0,0,0,,,,,,,,,
THY647,A339,RJGG,CYYR,58328.52,69285.6,182.6,0,0,0,0,,,,,,,,,
ETD55,A359,LSGG,MMZP,58830.36,69311.64,174.7,0,0,0,0,,,,,,,,,
AAL682,A343,VOBL,KMSY,58019.4,69495.54,191.3,0,0,0,0,,,,,,,,,
AFR977,B772,RJGG,MMAS,58993.92,70040.58,184.1,0,0,0,0,,,,,,,,,
IBE3,A359,ZGGG,KBWI,59514.54,70104.9,176.5,0,0,0,0,,,,,,,,,
DAL882,B77W,VTBS,MMAS,59102.1,70208.52,185.1,0,0,0,0,,,,,,,,,
AFR868,B788,OMDB,KBUF,58062.12,70281.3,203.7,0,0,0,0,,,,,,,,,
UAL286,B789,EBBR,MUHA,59828.16,70539.12,178.5,0,0,0,0,,,,,,,,,
VIR233,B788,VIDP,KBWI,60029.34,70781.64,179.2,0,0,0,0,,,,,,,,,
VIR754,B788,LEMD,KMSY,60507.78,71342.82,180.6,0,0,0,0,,,,,,,,,
VIR702,B764,VHHH,KSYR,60705.6,71571.96,181.1,0,0,0,0,,,,,,,,,
SWR305,B77L,LEMD,KMCO,61381.8,72170.52,179.8,0,0,0,0,,,,,,,,,
ETD507,B788,CYQM,UTSB,68105.94,78950.1,180.7,0,0,0,0,,,,,,,,,
DLH154,A332,KPWM,DTTJ,68535,79674.3,185.7,0,0,0,0,,,,,,,,,
DLH47,B789,KPHL,OPLA,69174.24,80279.58,185.1,0,0,0,0,,,,,,,,,
AAL386,A359,KBDL,LPPD,69091.32,80463.18,189.5,0,0,0,0,,,,,,,,,
UAL833,B789,KLAS,FIMP,69893.28,80588.64,178.3,0,0,0,0,,,,,,,,,
TAP558,B77W,KSMF,DTTJ,69798.12,80754.54,182.6,0,0,0,0,,,,,,,,,
IBE807,B752,KLIT,OEJN,69567.3,80839.44,187.9,0,0,0,0,,,,,,,,,
VIR719,B788,MMZP,OPIS,69542.1,80991.12,190.8,0,1,1,0,,,,,,,,,
VIR202,B772,KTPA,LJLJ,70465.2,81077.76,176.9,0,0,0,0,,,,,,,,,
SWR303,A339,MMMY,VCBI,70123.86,81124.38,183.3,0,1,2,0,,,,,,,,,
LOT321,A339,CYQX,DNAA,70824.9,81640.14,180.3,0,0,0,0,,,,,,,,,
DLH172,A359,CYQM,GQNN,71408.88,82127.1,178.6,0,0,0,0,,,,,,,,,
IBE367,A333,KFNT,LFLL,71076.18,82359.18,188.1,0,0,0,0,,,,,,,,,
UAL381,B772,KMCO,LIRF,71062.74,82398.36,188.9,0,0,0,0,,,,,,,,,
AAL902,B763,KIAD,OEJN,71573.82,82541.76,182.8,0,0,0,0,,,,,,,,,
EIN70,A333,KTPA,OPIS,71336.52,82827.24,191.5,1,3,1,0,,,,,,,,,
UAE316,A332,KSJC,LGAV,71818.56,82901.04,184.7,1,3,1,0,,,,,,,,,
VIR862,A333,CYFB,LFLL,72203.04,83038.8,180.6,0,0,0,0,,,,,,,,,
KLM370,A332,KSJC,OTBD,72133.92,83084.82,182.5,0,0,0,0,,,,,,,,,
ETD877,A359,CYLW,DNMM,72970.44,83487.96,175.3,8,1,1,0,,,,,,,,,
SWR896,B78X,KBWI,LFPO,72935.76,83507.64,176.2,1,1,0,0,,,,,,,,,
THY201,B789,KBNA,EBBR,72523.98,83515.14,183.2,1,0,1,0,,,,,,,,,
LOT873,B763,KFAR,FABL,71943.66,83521.74,193,0,0,0,0,,,,,,,,,
SAS530,B789,KMKE,DGAA,73494,83715.12,170.4,0,1,3,0,,,,,,,,,
TSC611,B77W,KSMF,DTTJ,72751.56,83861.04,185.2,0,2,2,0,,,,,,,,,
TSC737,A333,CYQT,DNMM,73210.98,83919.72,178.5,0,0,0,0,,,,,,,,,
TAP60,A333,KFAR,LYBE,72340.26,83919.72,193,0,0,0,0,,,,,,,,,
VIR749,A35K,KDLH,LWSK,73628.4,83984.04,172.6,0,0,0,0,,,,,,,,,
KLM111,B764,KATL,LGAV,72637.86,84024.24,189.8,0,0,0,0,,,,,,,,,
AAL654,B744,KDTW,OTBD,74000.94,84051.24,167.5,0,0,0,0,,,,,,,,,
AFR457,B77W,KTPA,DIAP,73165.32,84079.2,181.9,0,0,0,0,,,,,,,,,
AFR857,B77W,CYUL,LSGG,73918.02,84210.84,171.5,0,0,0,0,,,,,,,,,
AAL462,B772,KMSN,LIRF,73366.2,84581.4,186.9,0,0,0,0,,,,,,,,,
UAE430,B772,KOMA,UAII,73521.24,84884.52,189.4,21,0,0,0,,,,,,,,,
SAS542,B789,CYXX,GMML,74431.56,85028.16,176.6,0,1,0,0,,,,,,,,,
UAL754,B789,MMZP,HBBA,74762.88,85066.5,171.7,24,56,1,0,,,,,,,,,
EIN137,A359,KLIT,FWKI,74694.12,85068.36,172.9,8,30,3,0,,,,,,,,,
AAL865,B772,KMCO,LFPO,74176.68,85087.92,181.9,0,0,0,0,,,,,,,,,
KLM331,A333,CYFC,DNKN,73824.66,85193.58,189.5,100,9,0,0,,,,,,,,,
UAL613,B77W,KBIL,VOMM,73786.44,85218.84,190.5,5,70,2,0,,,,,,,,,
TSC31,A359,KSJC,LOWW,74901.66,85244.64,172.4,0,0,0,0,,,,,,,,,
AAL753,B788,KBIS,DAKK,74271.66,85265.28,183.2,217,15,0,0,,,,,,,,,
SAS413,B78X,CYMX,OMDB,74842.14,85350.12,175.1,2,0,0,0,,,,,,,,,
AAL649,A35K,MMMY,UTTT,74520.06,85376.28,180.9,0,1,0,0,,,,,,,,,
TSC328,A388,KLAS,DAOR,75711.12,85455.54,162.4,0,0,0,0,,,,,,,,,
SAS548,B772,KGRR,OLBA,75196.26,85540.56,172.4,0,0,0,0,,,,,,,,,
KLM480,A333,CYXX,UKBB,74364.66,85547.22,186.4,0,1,0,0,,,,,,,,,
DAL704,B77W,KPHX,EPKK,75392.16,85632.9,170.7,0,0,0,0,,,,,,,,,
UAE929,A333,KBGR,HAAB,74984.52,85828.5,180.7,1,1,0,0,,,,,,,,,
IBE472,B788,KPHL,OERK,74091.54,85882.8,196.5,116,8,0,0,,,,,,,,,
IBE36,B77W,MMZP,VOMM,75950.1,86005.86,167.6,0,0,0,0,,,,,,,,,
TAP963,A35K,KMCI,GQNN,75460.32,86030.22,176.2,0,0,0,0,,,,,,,,,
KLM180,B78X,CYYZ,LEBL,75046.32,86049.84,183.4,0,0,0,0,,,,,,,,,
DLH996,B78X,KDSM,FBSK,75114.3,86116.26,183.4,0,0,0,0,,,,,,,,,
LOT376,A359,CYYG,FWKI,75771.48,86122.62,172.5,0,0,0,0,,,,,,,,,
AAL691,B744,CYQB,FIMP,76189.68,86155.26,166.1,0,0,0,0,,,,,,,,,
THY446,A333,KJFK,EPKK,75892.5,86274.78,173,2,0,1,0,,,,,,,,,
AAL780,A359,MMAS,UTTT,76015.44,86597.04,176.4,1,13,0,0,,,,,,,,,
LOT139,B788,KMSY,VOHS,75592.08,86604.54,183.5,42,1,1,0,,,,,,,,,
AFR374,A333,KJFK,GQNN,75518.22,86655.84,185.6,29,3,3,0,,,,,,,,,
SWR376,A388,KSMF,EDDH,76349.94,86689.62,172.3,0,0,0,0,,,,,,,,,
SAS16,B763,KFNT,VOMM,75321.06,86787.9,191.1,0,0,0,0,,,,,,,,,
UAL984,B789,MMCS,OIII,75831.9,86919.78,184.8,0,1,0,0,,,,,,,,,
SAS930,B763,KPBI,LCLK,74596.68,86959.92,206.1,5,0,0,0,,,,,,,,,
EIN735,B772,CYQT,LHBP,76238.4,86998.02,179.3,16,44,1,0,,,,,,,,,
SWR700,B772,KPHX,LFMN,75646.86,86998.02,189.2,9,83,0,0,,,,,,,,,
DLH743,B77W,KALB,LJLJ,76295.16,87017.58,178.7,3,0,0,0,,,,,,,,,
AFR537,A333,KLIT,OJAI,75267,87083.16,196.9,0,0,0,0,,,,,,,,,
AFR324,B789,CYWG,DAOR,76457.16,87227.04,179.5,4,11,9,0,,,,,,,,,
SWR674,B77L,MMCS,FLKK,76820.52,87321.06,175,0,0,0,0,,,,,,,,,
AFR702,A35K,KRNO,LHBP,77023.14,87421.98,173.3,14,66,0,0,,,,,,,,,
DAL678,B744,KRNO,EPWA,77443.32,87441.84,166.6,0,0,0,0,,,,,,,,,
SAS993,B78X,MMMY,OEAB,76566.3,87455.52,181.5,24,121,27,0,,,,,,,,,
TSC236,B77W,CYOW,EDDL,76932.72,87508.02,176.3,26,14,0,0,,,,,,,,,
UAL482,B77W,CYMX,LKPR,76403.88,87535.98,185.5,41,337,42,0,,,,,,,,,
TAP424,B772,MMPR,LSGG,76733.88,87569.52,180.6,9,7,37,0,,,,,,,,,
VIR539,B772,MMMX,OIFM,77164.8,87601.44,173.9,163,88,21,0,,,,,,,,,
BAW793,B77W,CYYR,OISS,77073.36,87646.92,176.2,147,2,2,0,,,,,,,,,
DLH908,B789,CYXU,DAOR,77115.48,87652.56,175.6,215,237,5,0,,,,,,,,,
IBE892,B772,KSJC,LSZH,76872.84,87673.86,180,0,0,0,0,,,,,,,,,
DLH662,B789,KMKE,LBSF,77205.9,87706.62,175,22,187,1,0,,,,,,,,,
EIN29,A332,KMSN,VOCI,76515.78,87787.02,187.9,77,170,0,0,,,,,,,,,
LOT624,B772,MMGL,VECC,76071.48,87787.02,195.3,48,14,43,0,,,,,,,,,
KLM269,A333,CYOW,FIMP,76966.26,87894.54,182.1,8,47,7,0,,,,,,,,,
IBE105,A333,KALB,OYSN,76125.54,87913.62,196.5,194,50,5,0,,,,,,,,,
TSC260,B788,KMSP,LSGG,76771.92,87928.08,185.9,68,1,0,0,,,,,,,,,
UAE262,A359,KPWM,GMMX,77503.98,87954.18,174.2,0,1,0,0,,,,,,,,,
SWR648,A359,CYYJ,UTSB,76614.18,87987.78,189.6,48,2,3,0,,,,,,,,,
TSC296,A359,CYFB,DTTJ,78028.8,88205.64,169.6,0,0,1,0,,,,,,,,,
SWR941,A388,KRNO,OIMM,78686.04,88337.52,160.9,0,0,0,0,,,,,,,,,
UAE791,A333,MMMX,LIRF,76690.26,88369.2,194.6,7,10,1,0,,,,,,,,,
AAL820,A333,KCHS,LFLL,77569.32,88375.68,180.1,0,0,1,0,,,,,,,,,
LOT61,B789,MMZP,OIFM,77521.68,88394.16,181.2,1,0,1,0,,,,,,,,,
LOT778,B772,KFNT,ORER,77250.66,88422.18,186.2,0,0,0,0,,,,,,,,,
ETD983,B77W,KBOI,OPLA,77782.26,88440.9,177.6,0,4,0,0,,,,,,,,,
AFR891,A359,CYOW,LOWW,77917.2,88480.02,176,13,21,9,0,,,,,,,,,
SAS427,B77L,CYXU,LFPO,78073.62,88558.44,174.7,1,0,1,0,,,,,,,,,
UAE565,A346,CYQM,DNMM,77868.3,88619.16,179.2,1,0,0,0,,,,,,,,,
KLM609,A359,KTUS,OLBA,77742,88646.58,181.7,17,197,32,0,,,,,,,,,
AFR600,B789,KLIT,VEBS,78308.52,88708.62,173.3,20,11,0,0,,,,,,,,,
TSC396,A333,KICT,DAOR,77698.26,88729.32,183.9,0,0,0,0,,,,,,,,,
BAW639,B763,KATL,DNAA,77298.96,88735.5,190.6,0,0,0,0,,,,,,,,,
TSC949,A35K,CYHM,HKJK,77346,88748.64,190,12,16,9,0,,,,,,,,,
AAL581,B772,KIAD,GOOY,77947.08,88748.64,180,0,0,0,0,,,,,,,,,
SAS659,A35K,MMTJ,OIKB,78191.58,88806.24,176.9,87,167,0,0,,,,,,,,,
BAW822,B788,CYWG,OIII,78350.4,88886.64,175.6,69,0,0,0,,,,,,,,,
TSC577,B77W,CYQX,DAAG,78231.3,88980,179.1,6,3,11,0,,,,,,,,,
DLH494,B789,KBTV,LPPT,78459.48,89031.12,176.2,0,55,4,0,,,,,,,,,
ETD297,A333,KOMA,FABL,78270.48,89051.04,179.7,16,2,0,0,,,,,,,,,
THY58,B788,KLAX,VABB,77825.52,89063.76,187.3,57,11,9,0,,,,,,,,,
EIN280,B78X,MMTJ,LBSF,77989.86,89097.24,185.1,0,0,0,0,,,,,,,,,
ETD277,B744,KALB,OEJN,78500.52,89169.9,177.8,0,0,0,0,,,,,,,,,
SWR328,A333,KROC,FAOR,77609.58,89177.64,192.8,65,4,3,0,,,,,,,,,
THY376,B77W,CYSJ,HAAB,80167.8,89203.5,150.6,29,146,21,0,,,,,,,,,
LOT926,A359,MMTJ,FSIA,78909.12,89204.4,171.6,6,11,6,0,,,,,,,,,
BAW743,B77W,KLAX,VOBL,78649.74,89210.94,176,64,221,49,0,,,,,,,,,
KLM16,B77W,KPBI,ORBI,78168.96,89262.3,184.9,6,12,16,0,,,,,,,,,
AAL122,B763,MMPR,DNMM,77389.86,89303.46,198.6,0,0,0,0,,,,,,,,,
DLH106,A359,KFLL,VGHS,79076.7,89367.9,171.5,1,0,0,0,,,,,,,,,
THY738,B788,MMPR,DAOR,77662.62,89395.5,195.5,32,2,0,0,,,,,,,,,
EIN933,A359,KSTL,HAAB,78758.16,89448.9,178.2,21,19,44,0,,,,,,,,,
BAW936,B77L,KLAX,DNMM,79044.06,89496.06,174.2,0,1,2,0,,,,,,,,,
LOT859,B772,KMCO,OKBK,78609.6,89496.06,181.4,52,54,33,0,,,,,,,,,
SAS639,A339,KTPA,UTSS,78109.14,89527.44,190.3,89,20,0,0,,,,,,,,,
UAE367,B788,KBIL,VOHS,78383.88,89540.22,185.9,87,0,0,0,,,,,,,,,
TAP357,B772,KLIT,LIRF,78425.22,89654.46,187.2,29,1,0,0,,,,,,,,,
EIN997,A339,KFLL,GMML,78535.8,89706.12,186.2,0,0,0,0,,,,,,,,,
AAL917,B77L,KPBI,UTAA,79110.36,89706.12,176.6,70,241,21,0,,,,,,,,,
AAL530,A332,CYYJ,LPPD,78863.64,89746.08,181.4,17,39,0,0,,,,,,,,,
AFR361,B789,CYZF,OEJN,79313.88,89826.3,175.2,24,106,6,0,,,,,,,,,
IBE212,A359,KPWM,OTHH,78574.98,89841.18,187.8,53,227,6,0,,,,,,,,,
LOT443,B788,KBOI,DTTJ,79179.48,89846.04,177.8,41,44,0,0,,,,,,,,,
LOT773,B77W,CYQB,VCBI,78792.72,89846.04,184.2,11,285,5,0,,,,,,,,,
UAL339,A333,KMSN,ORBI,79144.98,89956.68,180.2,0,0,0,0,,,,,,,,,
EIN78,B78X,CYWG,DAOR,79640.64,89969.76,172.2,1,0,0,0,,,,,,,,,
TSC872,B772,CYFB,LOWW,78830.04,90017.16,186.5,1,0,0,0,,,,,,,,,
ETD412,B772,CYXE,OEJN,78721.56,90057.3,188.9,1,0,0,0,,,,,,,,,
TSC377,B789,KICT,EHAM,78969.72,90092.64,185.4,227,26,0,0,,,,,,,,,
IBE962,B772,CYYZ,LZIB,79007.82,90092.64,184.7,0,0,0,0,,,,,,,,,
DLH722,B789,KCLT,LSZH,79213.32,90135.3,182,1,0,0,0,,,,,,,,,
TAP470,A333,KLAX,UTTT,78934.32,90182.1,187.5,0,0,0,0,,,,,,,,,
TSC118,B789,KSJC,EDDM,79608,90214.92,176.8,1,1,1,0,,,,,,,,,
SWR263,A333,KPDX,LCLK,79511.04,90281.16,179.5,0,0,0,0,,,,,,,,,
TAP109,B77W,KPDX,OTBD,79704.96,90287.58,176.4,98,23,83,0,,,,,,,,,
TAP738,B789,KSTL,HKJK,79279.26,90327.84,184.1,269,26,19,0,,,,,,,,,
VIR65,A388,KSTL,OIFM,80605.5,90460.86,164.3,35,214,1,0,,,,,,,,,
EIN202,A388,CYYT,GMMX,80462.22,90486.9,167.1,30,245,1,0,,,,,,,,,
UAL193,B77W,MMCS,OYAA,80140.44,90500.28,172.7,12,421,14,0,,,,,,,,,
THY143,B77W,CYEG,EBBR,79801.14,90507.84,178.4,40,254,1,0,,,,,,,,,
DLH242,B789,KOKC,UAII,80257.14,90527.28,171.2,123,40,5,0,,,,,,,,,
BAW318,B772,KRNO,LHBP,79834.74,90599.82,179.4,17,8,5,0,,,,,,,,,
LOT681,B77W,KLAS,VEBS,79745.04,90606.42,181,34,70,7,0,,,,,,,,,
ETD11,A332,CYTZ,GMML,79446.42,90639.96,186.6,0,0,1,0,,,,,,,,,
UAL259,B77W,KDLH,DNMM,80228.34,90659.64,173.9,124,202,29,0,,,,,,,,,
TAP51,A339,KLAS,FACT,79379.16,90766.26,189.8,0,0,0,0,,,,,,,,,
AFR646,A359,CYSJ,FBSK,80405.46,90852.3,174.1,30,106,33,0,,,,,,,,,
BAW887,B789,KFNT,OMDB,80317.8,90873.06,175.9,1,0,0,0,,,,,,,,,
THY635,B788,KPWM,ORBI,79578.12,90889.02,188.5,0,0,1,0,,,,,,,,,
VIR40,B77W,KLAS,OPIS,79864.86,90894.6,183.8,168,257,229,0,,,,,,,,,
AAL971,A346,KJFK,EDDP,80051.1,90908.64,181,0,0,0,0,,,,,,,,,
IBE134,B789,KLIT,VEBS,79767.6,90915.96,185.8,47,81,39,0,,,,,,,,,
KLM964,B78X,CYQM,OTHH,79480.2,90937.92,191,40,7,0,0,,,,,,,,,
UAE175,B772,CYXY,LHBP,79354.02,90944.22,193.2,0,0,0,0,,,,,,,,,
AAL717,A333,CYHM,DNKN,79892.94,90976.98,184.7,0,0,0,0,,,,,,,,,
ETD418,A359,KCHS,UTSS,79989,91059.66,184.5,567,330,45,0,,,,,,,,,
DLH698,B788,CYXY,FACT,79675.08,91059.66,189.7,25,135,6,0,,,,,,,,,
SWR536,B772,CYQX,OTHH,79254.24,91097.94,197.4,36,60,24,0,,,,,,,,,
VIR857,B748,CYEG,LFPO,79924.62,91097.94,186.2,0,0,0,0,,,,,,,,,
KLM15,A339,KIAD,HRYR,79957.02,91192.68,187.3,0,0,0,0,,,,,,,,,
ETD898,A333,CYYZ,UKLL,80286.12,91220.82,182.2,0,2,0,0,,,,,,,,,
AAL573,B77L,KOKC,EDDP,81052.62,91249.5,169.9,227,369,52,0,,,,,,,,,
VIR632,B763,KCHS,DAKK,79545.54,91347.48,196.7,35,0,0,0,,,,,,,,,
UAL579,B77L,KTPA,UAAA,80374.92,91362.42,183.1,81,452,27,0,,,,,,,,,
UAE933,A332,KPBI,OBBI,79412.88,91376.46,199.4,473,98,2,0,,,,,,,,,
VIR317,B77W,KTPA,LPPD,80663.58,91376.52,178.5,11,47,1,0,,,,,,,,,
BAW575,A359,KMHT,DNKN,80719.32,91383.3,177.7,160,404,27,0,,,,,,,,,
BAW357,B744,KPWM,OEAB,81214.74,91407.24,169.9,67,0,0,0,,,,,,,,,
SAS748,B77L,KLIT,VIDP,80107.14,91426.92,188.7,253,168,60,0,,,,,,,,,
